id,원본 파일명,최종 업데이트 날짜,제 O장,제 O조,content,단락 수,콘텐츠 타입
e7dbf492-ba9d-46fe-88fa-b5c8c1d3d1e4,자산운영지침(2022년도 4월 개정).pdf,2022-04,제4장불용결정과처분,제19조(수의계약에의한부동산처분시가격결정),"①수의계약에따라 부동산을처분하는경우에는제18조의처분예정가격을기준으로취 득대상부동산의개별여건과인근부동산실제거래가격등을고 려하여계약상대방과협의하여결정한다.
②전항에도불구하고불가피한사정으로처분예정가격이하의금액 으로처분해야할필요성이있는경우에는이를명시하여이사회의 의결을받아처분할수있다.",1,regulation
02862bc3-af73-4fca-840f-aa48ced3aad1,자산운영지침(2022년도 4월 개정).pdf,2022-04,제4장불용결정과처분,제20조(서류등교부),"①단위관리자는부동산의매수인(또는매수를 희망하는자)가해당부동산의임차인(또는입주사) 현황을요구하 는경우에는정당한사유가없는한이에협조하여야한다.
②제1항에따라제공되는정보에개인정보가포함된경우에는「개 인정보보호법」제17조의정보주체의동의를받아야한다.
③단위관리자는소유권이전에필요한서류를사전에준비하여대 금수령과동시에교부하여야한다.",1,regulation
d618628f-074a-4c7b-8452-fc3ab008f1c6,자산운영지침(2022년도 4월 개정).pdf,2022-04,제4장불용결정과처분,제21조(부동산처분위탁등),"①규정제51조제4항에따라한국자산관 리공사등외부전문기관에자산처분을위탁하는경우에는다음각 호의사항을포함한위탁계약을체결하여야한다. 1. 위탁의목적 2. 위탁수수료및비용 3. 그밖에위탁업무의수행에필요한사항 - 11 -
②「공공기관의운영에관한법률」제14조제3항및동법시행령제1 8조제3항에따라기획재정부장관의요구가있는경우에도제1항과 같다. 제2절불용결정과기타자산의처분",1,regulation
134672bf-5cc0-4d26-b349-80546afa63c3,자산운영지침(2022년도 4월 개정).pdf,2022-04,제4장불용결정과처분,제22조(불용결정),①부문관리자는규정제4조의자산에대하여규정,1,regulation
dfcae74d-16d5-4b15-992a-8c5edd7241d8,자산운영지침(2022년도 4월 개정).pdf,2022-04,제4장불용결정과처분,제50조,"제1항각호의불용사유가발생한경우에는사장의승인을 받아불용처리한다. <개정2017.2.28>
②<삭제2017.2.28>
③자산불용결정은서면에의하며, 다음각호의사항을명시하여야 한다. <개정2017.2.28> 1. 자산명, 자산코드, 규격, 수량, 취득연월일, 내용연수, 취득가액 및잔존가액 2. 불용결정사유및처분방법 3. 자산의사용부서및현재상태 4. 다른목적및재생하여사용할수있는지의여부 5. <삭제2017.2.28> 6. 기타필요한사항
④전항제5호에따라처분방법을결정하는경우에는매각, 재생을 위한해체, 증여, 폐기등의방법중선택한다. - 12 -
⑤규정제50조제2항에따라불용자산을증여하는경우총괄관리자 는방송광고관련교육기관·연구기관또는그밖에관련비영리단체 등에게불용자산(부동산을제외한다)을증여할수있다. [제26조에 서이동<2017.2.28>]",1,regulation
8db7b0fe-f021-4f99-b68d-0acdd3158196,자산운영지침(2022년도 4월 개정).pdf,2022-04,제4장불용결정과처분,제23조,삭제<2017.2.28>,1,regulation
b55a5807-8c09-4d77-8bd3-aa49ae438a53,자산운영지침(2022년도 4월 개정).pdf,2022-04,제4장불용결정과처분,제24조(기타자산처분계획),"①규정제51조제3항에따라기타자산을처 분하는경우에는자산처분계획서를작성하여야한다. 다만제22조에 따라불용결정승인을받은경우에는이를생략할수있다.
②자산처분계획서에관한사항은제17조제2항을준용한다.",1,regulation
a9a5c02a-9959-4220-82ba-367f717d09f4,자산운영지침(2022년도 4월 개정).pdf,2022-04,제4장불용결정과처분,제25조(기타자산의처분예정가격결정),"①기타자산의처분예정가격은 유사품질의물품거래시세에따라결정한다.
②수의계약에따라기타자산을처분하는경우에는처분예정가격을 기준으로계약상대방과협의하여결정한다.",1,regulation
734efe54-ee45-4d17-8901-bf164d4f6b9c,자산운영지침(2022년도 4월 개정).pdf,2022-04,제4장불용결정과처분,제27조(불용자산의해체·폐기),"①총괄관리자는불용자산중일부분을 활용하는것이매각하는것보다유리하다고판단될경우에는이를 해체하여활용하고잔여부분에한해매각하거나폐기할수있다.
②총괄관리자는불용자산을매각하는것이불가능하거나부적당하 다고판단되는경우에는이를폐기할수있다.
③불용자산을해체하거나폐기하는경우에는별지제2호서식의불 용자산해체·폐기조서를작성하여야한다. - 13 -
④제3항의해체·폐기조서에는그해체또는폐기에관련된자료를 첨부하여야한다.",1,regulation
e6a43abe-8d70-4f24-ab87-956325e81838,자산운영지침(2022년도 4월 개정).pdf,2022-04,제4장불용결정과처분,제28조(기타자산처분위탁등),기타자산의처분을한국자산관리공사 등외부전문기관에위탁하는경우에는제21조를준용한다.,1,regulation
ff187e61-7090-4a2d-a193-1b36a1c39aeb,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제29조(계약의원칙),"①자산의운영과관리에관한계약은총괄관리자 가행한다. <개정2017.2.28>
②계약은반드시서면에의하여체결한다.
③자산의운영과관리에관한계약의방법은일반경쟁입찰을원칙 으로한다. 다만, 계약의목적, 성질, 규모등을고려하여필요하다 고인정되는경우에는참가자의자격을제한하거나참가자를지명 하여경쟁에부치거나수의계약할수있다. <개정2017.2.28>
④전항의경쟁입찰(지명, 제한경쟁입찰을포함한다)은경매의방법 에의하며2인이상의유효한입찰로성립한다. 단, 「공기업·준정부 기관계약사무규칙(이하“계약사무규칙”이라한다)」제6조의2 제2항 본문의 경우에는 1인 이상의 유효한 입찰로도 입찰이 성립한다. <신설2017.2.28> - 14 -
⑤입찰은자산별로실시한다. 다만, 필요하다고인정되면여러개의 자산을함께입찰에부칠수있다. [제33조제3항에서이동<2017.2. 28>]
⑥계약심의위원회의설치및운영에관하여는회계규정제98조에 따른다. <신설2017.2.28>",1,regulation
37861331-c6eb-4e98-82d1-db4537077f60,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제30조(청렴계약),"①자산의운영과관리에관한계약에있어서투명성 및공정성을높이기위하여입찰자또는계약상대방으로하여금입 찰·낙찰, 계약체결또는계약이행등의과정(준공·납품이후를포함 한다)에서직접적·간접적으로금품·향응등을주거나받지아니할 것을약정하게하고이를지키지아니한경우에는해당입찰·낙찰을 취소하거나계약을해제·해지할수있다는조건의계약(이하""청렴 계약""이라한다)을체결하여야한다.
②삭제<2017.2.28>
③삭제<2017.2.28>
④청렴계약에관한구체적인사항은회계규정에따른다. <신설20 17.2.28>",1,regulation
a7030004-9e7f-4a88-8f53-65ef82caee2f,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제31조(부당계약제한등),총괄관리자는계약을체결할경우계약상대 방의계약상이익을부당하게제한하는특약이나조건을정하여서 는아니된다.,1,regulation
545c599e-ed86-4f33-b545-9bc42bcbc70c,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제32조(계약관련정보의공개),계약관련정보의공개는회계규정제99 - 15 - 조를따른다. <개정2017.2.28> 제2절경쟁입찰에의한계약,1,regulation
97585d8a-c8f7-4a9e-bfb5-a991444fa97b,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제33조(경쟁입찰),"①삭제<2017.2.28>
②일반경쟁입찰을하는경우에는미리입찰에관한사항을공고하 거나통지하여야한다. <개정2017.2.28>
③[종전제33조제3항은제29조제5항으로이동<2017.2.28>]
④제1항에따라일반경쟁입찰에부치는경우계약사무규칙제6조 제3항에따라입찰참가자격을사전심사하거나입찰참가자격에필요 한요건을정할수있다. 또한동조제4항에따라입찰참가자격을 일정지역으로제한할수있다. <개정2017.2.28>",1,regulation
cd6d66b1-bb7a-41c3-a7ed-0a9eeec9f0b0,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제34조(제한경쟁입찰),"①시「국가를당사자로하는계약에관한법률시행령 (이하“시행령”이라한다)」제21조제1항및「국가를당사자로하는 계약에관한법률시행규칙(이하“시행규칙”이라한다)」제24조에해 당하는경우경쟁참가자의자격을제한할수있다. 이경우제한기 준은시행규칙제25조에따른다. 또한공사입찰의경우시행령제2 2조에따라공사의성질별·규모별제한에의한입찰을실시할수 있다. <개정2017.2.28>
②제1항에따라경쟁참가자의자격을제한하고자할때에는입찰공 고에그제한사항과제한기준을명시하여야한다. 다만, 시행령제 - 16 - 21조제3항의경우에는제한경쟁입찰참가자격통지로본문의입찰 공고명시를갈음할수있다. <개정2017.2.28>
③삭제<2017.2.28>",1,regulation
aa624159-4688-4f64-9401-4dd8e1692d4b,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제35조(지명경쟁입찰),"①시행령제23조제1항각호의어느하나에해 당하는경우와규정제12조제4항의수의계약요건에해당하는경 우에는지명경쟁입찰의방법으로할수있다.
②제1항에따른입찰에부치고자할때에는5인이상의입찰대상자 를지명하여2인이상의입찰참가신청이있어야한다. 다만, 지명대 상자가5인미만인때에는대상자를모두지명하여야한다.
③전항의경우제37조의사항을시행규칙제26조·제30조에따라각 입찰당사자에게통지하여입찰참가여부를확인하여야한다. <개정 2017.2.28>
④삭제<2017.2.28>",1,regulation
52e05844-63d1-4200-81ca-df4d495d4bba,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제36조(입찰공고의방법·시기),"①입찰공고는특별한경우를제외하고 는전자조달시스템을이용하여공고하여야한다. 이경우같은재산 에대하여수회의입찰에관한사항을일괄하여공고할수있다.
②입찰공고는입찰서제출마감일의전일부터기산하여7일전에하 여야한다.
③제1항·제2항이외의입찰공고의방법과시기에관한사항은시행 령제14조, 제16조부터제19조, 제35조를따른다. <개정2017.2.28>
④입찰공고중내용의오류나법령위반사항이발견되어공고사항을 - 17 - 정정할필요가있는경우에는남은공고기간에5일이상을더하여 공고하여야한다.",1,regulation
81cabedb-0d5b-48b7-b184-982f7fb795b5,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제37조(입찰공고사항),"①입찰공고를할경우에는대상재산의용도나 목적에따라다음각호의사항을명시하여야한다. <개정2017.2.2 8> 1. 입찰에부치는사항 2. 입찰·개찰의장소및일시에관한사항 3. 입찰참가자의자격에관한사항 4. 입찰참가및낙찰자선정방법에관한사항 5. 입찰보증금과그귀속에관한사항 6. 입찰무효에관한사항 7. 입찰에관한서류의열람·교부장소및교부비용 8. 입찰의연기또는취소등그밖에입찰에관한사항 9. 계약체결에관한사항, 계약의착수일및완료일등계약에관 한중요한사항 10. 입찰관련비리또는불공정행위신고에관한사항
②시행령제36조제3호·제3의2호, 12호부터15호까지의사항은해당 하는경우에한해입찰공고에명시하여야한다.
③임대의경우에는다음각호의사항을추가적으로명시하여야한 다. 1. 임대기간에관한사항 - 18 - 2. 임대계약기간만료및갱신에관한사항 3. 임대료결정방법및증감에관한사항",1,regulation
bc52bd44-80d7-4279-845f-20dede9eddd7,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제38조(예정가격결정등),"①총괄관리자는예정가격을결정하여야한 다. 이경우예정가격의결정은시행령제8조·제9조에따른다. 다만, 부동산을처분하는경우에는제18조에따른다. <개정2017.2.28>
②제1항에도불구하고시행령제26조제1항제5호가목및바목에 따른수의계약(제30조2항에따른견적서를제출하게하는경우는 제외한다), 제43조에따른협상에의한계약및제70조에따른개산 계약을체결하려할때에는예정가격을작성하지아니할수있으며,",1,regulation
88d1138f-b508-4de1-a053-794147ada280,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제79조,"제1항제5호에따른일괄입찰및제98조제3호에따른기본 설계기술제안입찰이경우에는예정가격을작성하지아니한다.
③단위관리자는현장입찰을실시하는경우계약예정가격을밀봉하 여미리개찰장소또는가격협상장소등에두어야하며, 예정가격이 누설되지아니하도록하여야한다. <개정2017.2.28>
④제3항에도불구하고최고가입찰자를낙찰자로결정하는경우에 한하여입찰공고시에예정가격을공개할수있다.",1,regulation
bb6fa5f9-3169-42ad-aeb2-d7b9bcbdf36e,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제39조(입찰참가),"①입찰에참여하려는자는전자조달시스템을이용하 여입찰서를제출하게하여야한다. 다만, 전자조달시스템을이용하 기어려운경우에는입찰공고에명시한장소와일시에직접또는 우편으로제출하게할수있다.
②제1항단서에따라입찰에참가하는경우참가자는별지제4호서 - 19 - 식의입찰서를제출하여야한다.
③입찰에참가하는자는제출한입찰서를교환, 변경또는취소할 수없다.
④대표자또는대리인이입찰에참여하려는경우에는위임장등그 자격또는권한을증명하는서류를함께제출하여야한다.",1,regulation
e83e5647-2f85-4f02-a5b9-224361412c2f,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제40조(부정당업자의입찰참가자격제한),"①공정한경쟁이나계약의 적정한이행을해칠것이명백하다고판단되는자에대해서는「국 가를당사자로하는계약에관한법률(이하“법”이라한다)」제27조에따 라입찰참가를제한할수있다. <개정2017.2.28>
②삭제<2017.2.28>
③삭제<2017.2.28>
④전항에따라부정당업자로입찰참가자격을제한하는경우에는계 약사무규칙제16조에따라의견청취및심의절차를거쳐야한다. <개정2017.2.28>",1,regulation
d71c5fad-a0c6-4edb-9802-badec27cd7b2,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제40조의2(조세포탈등을한자의입찰참가자격제한),"①시행령제12 조제3항각호의조세포탈등을한자로서유죄판결이확정된날 로부터2년이경과하지아니한자에대하여입찰참가자격을제한해 야한다.
②전항의입찰참가자격제한에관해서는시행령제12조제4항부터 제6항까지를준용한다.",1,regulation
84ce7eca-e667-4d22-94ad-bb11620918cf,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제41조(입찰보증금),"①입찰에참가하고자하는자는입찰보증금을납 - 20 - 부하여야한다. 다만, 시행령제37조제3항, 계약사무규칙제10조제 1항의경우에는입찰보증금을면제할수있다. 이경우시행령제37 조제4항에따라지급을확약하는내용의문서를제출받아야한다. <개정2017.2.28>
②제1항에따른입찰보증금은입찰금액의100분의5이상으로한다. <개정2017.2.28.>
③입찰보증금은현금(체신관서또는「은행법」의적용을받는은행 이발행한자기앞수표를포함한다.) 또는시행령제37조제2항각 호의보증서등으로납부하게하여야한다.
④낙찰자의입찰보증금은계약체결시계약보증금으로대체한다.
⑤낙찰자가계약을체결하지아니하였을때에는입찰보증금을공사 에귀속시키며, 제3항에따라보증서등으로받은경우에는시행령",1,regulation
1e9b3f2f-09d1-4b4c-a318-63f6f2163e90,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제42조(입찰의무효),"①다음각호의경우에입찰을무효로한다. <개 정2017.2.28> 1. 시행령제12조의경쟁입찰참가자격을갖추지못한경우 2. 시행령제21조의제한경쟁입찰의자격을갖추지못한경우 3. 시행규칙제44조의사유중어느하나에해당하는경우
②단위관리자는전자조달시스템등을통하여입찰서를제출한경우 입찰공고에표시한절차와방법으로입찰자에게입찰무효의이유를 명시하고그뜻을알려야한다. - 21 -
③총괄관리자는입찰서를확인하고유효한입찰서의입찰금액과예 정가격을대조하여적격자를낙찰자로결정한때에는지체없이낙 찰선언을하여야한다. 다만, 시행령제40조제2항단서에따라낙 찰자결정에장시간이소요되는때에는그절차를거친후낙찰선 언을할수있다. <개정2017.2.28>
④제1항에따라입찰을무효로하는경우계약체결이전에는낙찰 자결정취소, 계약체결이후에는해당계약을해제또는해지할수 있다. 이경우낙찰자에게해당내용을통보하여야한다.",1,regulation
d505832e-b6bd-4609-ab2a-68cee55e2b49,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제43조(개찰및낙찰선언),"①개찰은입찰공고에공고된절차, 방법, 일시에따라실시한다.
②제1항의개찰시에는입회감사역이나입찰사무에관계없는직원 을입회시켜야한다.
③총괄관리자는입찰서를확인하고유효한입찰서의입찰금액과예 정가격을대조하여적격자를낙찰자로결정한때에는지체없이낙 찰선언을하여야한다. 다만, 시행령제42조에따라계약이행능력을 심사하여낙찰자를결정하거나입찰금액의적정성을심사하여낙찰 자를결정하는등낙찰자결정에장시간이소요되는때에는그절차 를거친후낙찰선언을할수있다.",1,regulation
acd52537-c0d0-4347-ad7a-54eb4cab37f5,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제44조(낙찰자결정),"①낙찰자는법제10조및동법시행령제41조·제 42조·제44조부터제46조까지의규정에준하여결정한다.
②동일한최고가격으로입찰한자가2인이상일때에는시행령제4 - 22 - 7조에따라낙찰자를결정한다.",1,regulation
673977c3-dcc5-4fd2-9e18-34e3f7638ebf,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제45조(협상에의한계약체결),"①전조에도불구하고물품·용역계약에 있어서계약이행의전문성·기술성·긴급성, 공공시설물의안전성등 상당한이유가있다고인정되는경우에는다수의공급자들로부터 제안서를제출받아평가한후협상절차를통하여공사에가장유리 하다고인정되는자와계약을체결할수있다.
②제1항의규정에의한계약을체결하고자하는경우에는입찰공 고시협상에의한계약이라는뜻을명시하여야한다.
③단위관리자는협상에의한계약에참가하고자하는자에게제안 요청서등필요한서류를교부하여야한다. 이경우제안요청서등 필요한서류를전자조달시스템에게재함으로써교부에갈음할수 있다.
④제1항에따른계약상대방선정에관한사항은시행령제43조및 기획재정부계약예규「협상에의한계약체결기준」을준용한다.",1,regulation
fdf6199d-99f9-4cb0-baa8-0604b36df50e,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제46조(재입찰및재공고입찰),"①입찰이성립하지아니하거나낙찰자 가없을경우에는같은장소에서재입찰에붙일수있다. 이경우 재입찰은새로운입찰로보지아니하며, 입찰자또는입찰횟수의제 한을받지아니한다. <개정2017.2.28>
②입찰자나낙찰자가없는경우또는낙찰자가계약을체결하지아 니한경우에는재공고입찰에부칠수있다.
③제1항또는제2항의규정에의한재입찰또는재공고입찰시에는 - 23 - 기한을제외하고는최초의입찰에부칠때에정한가격및기타조 건을변경할수없다.
④제2항에따라재공고입찰시입찰자또는낙찰자가없는경우에 는수의계약을할수있다. 다만, 보증금과기한을제외하고는최초 의입찰에부칠때에정한가격및기타조건을변경할수없다.",1,regulation
e424a667-625b-4d71-bfe4-94a729316525,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제47조(새로운입찰),"①입찰자나낙찰자가없는경우또는낙찰자가 계약을체결하지아니한경우에는새로운입찰공고를통해입찰을 실시할수있다.
②제1항에도불구하고재차낙찰자가없거나낙찰자가계약을체결 하지아니한경우에는최초매각예정가격의100분의50을최저한 도로매회100분의10의금액만큼그예정가격을줄일수있다. 다 만, 부동산의경우에는이사회의의결을거쳐야한다.",1,regulation
77d0fc3e-9bde-4e00-80d6-3174ec7d633a,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제48조(입찰보증금의반환),"①낙찰자이외의자가납부한입찰보증금 은낙찰자결정후지체없이반환하여야한다.
②제1항의경우입찰보증금은입찰참가시등록한예금계좌로반환 하며, 현금으로납부받은경우에는금융기관이취급하는보통예금 의금리수준에해당하는이자를지급하여야한다. 다만, 납부받은 날로부터10일이내에반환하는경우에는그러하지아니한다.",1,regulation
121f9605-01fc-41af-b85e-4cc86461e650,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제49조(계약체결등),"①총괄관리자는입찰공고에서정한계약체결기 한까지계약을체결하여야한다. 입찰공고에서계약체결기한을따 로정하지않은경우에는낙찰일로부터5영업일이내에낙찰자와 - 24 - 계약을체결하여야한다.
②제1항에따라계약을체결하는경우에는다음각호의사항을계 약서에명시하여야한다. 이경우이지침에서별도로정함이없는 경우에는시행규칙별지양식의표준계약서사용으로대신할수있 다. 1. 계약의목적과목적물의표시 2. 계약금액과지급방법및지급시기 3. 계약의이행기간 4. 계약보증금과귀속에관한사항 5. 계약해제·해지등계약조건에관한사항 6. 공사등의계약의경우지체상금에관한사항 7. 취득·처분계약의경우소유권이전에관한사항 8. 그밖에계약의중요한사항
③계약서는사장의명의로한다. 다만, 사장이계약체결에관한권 한을위임하였을때는그위임을받은자가이를대행할수있다.
④회계규정제89조각호에해당하는경우에는계약서작성을생략 할수있다.",1,regulation
a139561f-dcc5-4957-9676-00fc179f11e5,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제50조(계약보증금),"①계약보증금의수납및면제등에관한사항은 회계규정제96조에따른다. <개정2017.2.28>
②계약보증금은현금(체신관서또는「은행법」의적용을받는은행 이발행한자기앞수표를포함한다.) 또는시행령제37조3항각호 - 25 - 의보증서등으로납부하게하여야한다.
③삭제<2017.2.28>
④계약상대방이계약상의의무를이행하지아니하였을때에는해 당계약보증금을공사에귀속시켜야한다. 이경우제1항단서에따 라계약보증금을면제하였을때에는계약보증금상당의금액을공 사에귀속시켜야한다.
⑤공사계약의이행보증에관하여필요한사항은시설관리지침에서 따로정한다.",1,regulation
f1a914a9-398f-4a9d-9c3c-7acddaf42f86,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제51조(계약금액의조정),"물가변동, 설계변동, 그밖에계약내용의변 경등으로계약금액을조정할필요가있을때에는법제19조및 동법시행령제64조부터제66조까지의규정에따라그계약금액을 조정할수있다.",1,regulation
c4e82355-b9f1-4f54-8d6e-bc2e280de929,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제52조(감독),"①부문관리자는공사, 제조, 용역등의계약이적절하게 이행되도록하기위하여계약서, 설계서등관계서류에의하여직 접감독하거나단위관리자에게그사무를위임하여필요한감독을 하게하여야한다. 다만시행령제54조제1항각호의어느하나에 해당하는경우에는전문기관을지정하여필요한감독을하게할수 있다.
②제1항에따라감독하는자는감독내용에대하여총괄관리자또 는부문관리자에게보고하여야한다.",1,regulation
c410210b-5288-4748-b002-38eebfe8daa0,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제53조(검사),"①부문관리자는계약상대자가계약의전부또는일부를 - 26 - 이행한경우이를확인하기위하여계약서, 설계서등관계서류에 의하여검사(또는검수)하거나단위관리자에게그사무를위임하여 필요한검사(또는검수)를하게하여야한다. 다만, 시행령제55조 제3항에따라전문기관을지정하여필요한검사를하게할수있다.
②제1항에따른검사는계약상대자로부터당해계약의이행을완료 한사실을통지받은날부터14일이내에완료하여야한다. 다만, 부 득이한사정으로14일이내에완료하지못하는경우에는7일의범 위내에서그검사기간을연장할수있다.
③검사및입고절차에대한구체적인사항은회계규정제103조에 따르며, 제1항에따라검사를하는자는회계규정제94조에준해검 사보고서를작성하여상급관리자에게보고하여야한다. 이경우계 약상대자의계약이행내용의전부또는일부가계약에위반되거나 부당함을발견한때에는지체없이필요한시정조치를하여야한다.
④제1항에도불구하고다른법령에따른품질인증을받은물품또 는품질관리능력을인증받은자가제조한물품등시행령제56조 의2에서정하는물품에대하여는검사를면제할수있다.
⑤물품구매계약또는물품제조계약의경우물품의특성상필요한 시험등의검사에드는비용과검사로인하여생기는변형, 파손등 의손상은계약상대자가부담한다.",1,regulation
fe0aaf8e-edb1-4099-bc0a-a5f36e33da0b,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제54조(대가의지급),"①단위관리자는공사, 제조, 구매, 용역, 그밖에 공사의부담이되는계약의경우검사(또는검수)를완료한후그 - 27 - 대가를지급한다.
②대가는계약상대방의청구를받은날로부터5영업일(검사전청구 를받은경우에는검사완료후5영업일내) 이내에지급하여야한 다. 이경우계약상대방과의합의로5영업일을초과하지아니하는 범위에서연장할수있다.
③단위관리자는대금청구의내용중전부또는일부에부당한사 실이발견된때에는그사유를명시하여계약상대방에게반송할수 있다. 이경우반송한날부터재청구를받은날까지기간은제1항의 지급기한에포함되지않는다.
④제2항·제3항에따른기한내에대가를지급하지못한경우에는지 급기한의다음날부터지급하는날까지의일수에당해미지급금액 및지연발생시점의금융기간대출평균금리를곱하여산출한금액 을이자로지급하여야한다.
⑤제1항에도불구하고계약사무규칙제13조에해당하는경우에는 검사전에대가를지급할수있다.",1,regulation
de2290a6-f5f6-4415-ba46-53c4c639e067,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제55조(대가의수납),"①단위관리자는재산의매각·임대, 용역의제공, 그밖에수입의원인이되는계약의경우계약상대자에게그대가 를미리내게하여야한다. 다만, 계약사무규칙제14조제1항각호 의경우또는동시이행관계인경우에는예외로한다.
②단위관리자는재산을매각하는경우에는총괄관리자의승인을얻 어5년이내의기간에걸쳐분할납부케할수있다. 분할납부대 - 28 - 상, 이자등그밖에필요한사항은계약사무규칙제14조제2항부터 제4항까지의규정을준용한다.
③단위관리자는계약상대방이대가의납부를지체한경우그계약 의해제(또는해지) 및손해배상청구여부등을결정하여야한다. 이경우해제(또는해지)하지않고계약을유지하는경우에는계약 사무규칙제14조제2항에따른이자를가산한금액을수납하여야 한다.
④전항의경우계약을해제(또는해지)하고자하는경우에는총괄관 리자의승인을받아야한다.
⑤재고자산중부동산에대하여는제1항및제2항을따르지아니할 수있다. <개정2017.2.28>",1,regulation
5ea4547e-ec6c-42da-b75a-cda387f03601,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제56조(명의변경),"①계약상대방은사망·합병등포괄승계에한해명의 를변경할수있다.
②제1항에따라명의를변경하고자하는포괄승계인은포괄승계사 실을증명할수있는자료를제출하여야한다.
③기한(기간을포함한다)이정해진계약의경우에제1항에따라명 의변경한경우에도그기한은잔여기한으로한다. 제3절수의계약",1,regulation
c8db140a-7aef-4f5a-b25d-cb7f1d03b2bc,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제57조(수의계약),"①단위관리자는수의계약을체결하고자하는경우에 - 29 - 는규정제12조제4항의수의계약요건에해당하는지여부를판단 하여야한다.
②삭제<2017.2.28>
③단위관리자는수의계약을체결하고자할때에는2인이상으로부 터견적서를받아야한다. 다만, 회계규정제97조단서의경우, 단일 견적에의할수있다.<개정2017.2.28.> <개정2020.9.24.>
④삭제<2017.2.28>",1,regulation
06c4a341-d2cb-4716-89a5-698300206cfe,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제58조,삭제<2017.2.28>,1,regulation
b3684972-a2ac-469c-a205-fdc417222634,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제59조,삭제<2017.2.28>,1,regulation
d708f036-d0c6-40ac-8c46-662e338d5a38,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제60조,삭제<2017.2.28>,1,regulation
160e954f-58f3-4656-a861-98441a46e076,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제61조,삭제<2017.2.28>,1,regulation
f0ba1b4e-1f37-4164-be13-a981539e87c6,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제62조(수의계약의제한),"계약상대방이다음각호의어느하나에해 당하는경우에는수의계약을할수없다. 1. 제40조및제40조의2에따라입찰참가가제한된경우단, 입찰참 가자격을제한받은자외에는적합한계약상대방이존재하지아니 하는등의부득이한사정이있는경우에는예외로한다. 2. 계약사무규칙제8조제3항및제5항에따라수의계약체결이금 지되는경우",1,regulation
4c4a5278-38de-40b5-ae2e-1de007a50697,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제63조,삭제<2017.2.28>,1,regulation
7d40dfb8-fd1a-4150-a000-e4bf1bcdd78c,자산운영지침(2022년도 4월 개정).pdf,2022-04,제5장계약,제64조(준용규정),"예정가격결정및계약의체결등에관한사항은제 38조, 제49조부터제56조까지의규정을준용한다. <개정2017.2.28> - 30 -",1,regulation
b39b1266-1c1a-4802-8c93-aacc8b95a672,자산운영지침(2022년도 4월 개정).pdf,2022-04,제6장자산의취득후관리와기록관리,제65조(자산변경),총괄괄리자는자산을전용하거나용도를변경하는 경우에는그사유및필요한사항에대하여사장의승인을받아야 한다.,1,regulation
7ddfdc13-b80c-4b14-9013-6a93b2cbd6ef,자산운영지침(2022년도 4월 개정).pdf,2022-04,제6장자산의취득후관리와기록관리,제66조,삭제<2017.2.28>,1,regulation
